id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name
tm100015,Takers,MOVIE,"A seasoned team of bank robbers, including Gordon Jennings, John Rahway, A.J., and brothers Jake and Jesse Attica successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost, a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer inches closer to apprehending the criminals.",2010,PG,107,"['action', 'crime', 'drama', 'thriller']",['US'],,tt1135084,6.2,62464.0,15.872,6.228,13150,John Luessenhop
ts21688,Boys Over Flowers,SHOW,A working class girl winds up at an exclusive prep school. Unassuming high school girl Jan Di stands up to -- and eventually falls for -- a spoiled rich kid who belongs to the school's most powerful clique.,2009,PG,64,"['comedy', 'drama', 'romance']",['KR'],1.0,tt1370334,7.9,11902.0,80.384,8.28,1093450,Jun Ki Sang
tm83786,Like Stars on Earth,MOVIE,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",2007,PG,165,"['drama', 'family']",['IN'],,tt0986264,8.3,189685.0,17.66,8.012,61013,Aamir Khan
tm130574,Did You Hear About the Morgans?,MOVIE,"In New York City, an estranged couple who witness a murder are relocated to small-town Wyoming as part of a witness-protection program.",2009,PG,103,"['comedy', 'drama', 'romance']",['US'],,tt1314228,4.9,40551.0,12.459,5.4,20290,Marc Lawrence
tm114476,Stuart Little 2,MOVIE,"Stuart, an adorable white mouse, still lives happily with his adoptive family, the Littles, on the east side of Manhattan's Central Park. More crazy mouse adventures are in store as Stuart, his human brother, George, and their mischievous cat, Snowbell, set out to rescue a friend.",2002,G,78,"['animation', 'comedy', 'family', 'action', 'fantasy']",['US'],,tt0243585,5.5,54193.0,36.691,5.733,20437,Rob Minkoff
tm118462,Half Past Dead,MOVIE,"A man goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. While there, he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold.",2002,PG,98,"['thriller', 'action', 'crime', 'european']","['DE', 'US']",,tt0297162,4.6,15740.0,12.906,5.2,12065,Don Michael Paul
ts12701,Code Lyoko,SHOW,"Code Lyoko centers on four children who travel to the virtual world of Lyoko to battle against a sentient artificial intelligence named XANA, with a virtual human called Aelita.",2003,G,24,"['action', 'animation', 'comedy', 'thriller', 'scifi', 'family', 'romance', 'fantasy']",['FR'],5.0,tt0417311,7.3,5165.0,9.597,7.7,280220,Jérome Mouscadet
tm86995,Christmas with the Kranks,MOVIE,"When their only daughter Blair leaves the family nest, Luther and Nora Krank decide to book an island cruise to beat the yuletide blues and just skip the holidays. But their decision to boycott tradition has the whole neighborhood in an uproar, and when Blair call son Christmas Eve to announce a surprise visit with her new fiancée, the Kranks have just twelve hours to perform a miracle and pull themselves and their neighbors together to throw the best celebration ever!",2004,PG,99,"['comedy', 'family']",['US'],,tt0388419,5.4,49302.0,17.708,6.1,1755,Joe Roth
tm97544,Alpha and Omega,MOVIE,"Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.",2010,PG,88,"['animation', 'family', 'comedy', 'action', 'romance']","['CA', 'US', 'IN']",,tt1213012,5.1,14362.0,13.523,5.9,82104,Ben Gluck
ts3666,Den-noh Coil,SHOW,"Dennō Coil, Coil — A Circle of Children, is a Japanese science fiction anime television series depicting a near future where semi-immersive augmented reality technology has just begun to enter the mainstream. The series takes place in the fictional city of Daikoku, a hotbed of AR development with an emerging city-wide virtual infrastructure. It follows a group of children as they use AR glasses to unravel the mysteries of the half real, half Internet city, using a variety of illegal software tools, techniques, and virtual pets to manipulate the digital landscape.

Dennō Coil, in development for over a decade, is the series director debut of Japanese animator Mitsuo Iso. It premiered on NHK Educational TV on May 12, 2007. Due to the animators involved in its production and its unusually high-profile television broadcast time slot, Dennō Coil was highly anticipated.",2007,PG,25,"['scifi', 'animation', 'comedy', 'drama']",['JP'],1.0,tt1033796,7.8,881.0,13.045,7.9,840720,Mitsuo Iso
tm53999,Open Season 2,MOVIE,"After falling head over hooves in love with Giselle, Elliot's road to the altar takes a slight detour when Mr. Weenie is kidnapped by a group of pampered pets determined to return him to his owners.",2008,PG,76,['comedy'],['US'],,,,,18.558,5.8,1321,Matthew O'Callaghan
tm80059,Naruto Shippuden the Movie,MOVIE,"Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death.""",2007,PG,94,"['animation', 'action', 'fantasy', 'family']",['JP'],,tt0988982,6.7,4090.0,316.471,7.2,104101,Hajime Kamegaki
tm71558,The Legend of the Nahuala,MOVIE,"Leo San Juan, an insecure child of nine years old, lives eternally frightened by horror stories that Nando tells his older brother. Within these stories it is 'The Legend of Nahuala', according to which, an old abandoned Casona is possessed by the spirit of an evil witch known as the Nahuala.",2007,PG,80,"['fantasy', 'animation', 'family']",['MX'],,tt1003009,6.1,511.0,47.66,7.6,234113,Ricardo Arnaiz
tm134235,One Piece: Strong World,MOVIE,"20 years after his escape from Impel Down, the legendary pirate Shiki, the Golden Lion, reappears causing massive upheaval to the Marines. During his long seclusion, he was able to come up with a scheme to bring the World Government to his knees. On his way to execute the plan, Shiki crosses paths with the Straw Hat Pirates and becomes so impressed with Nami's knowledge of meteorology that he abducts her to forcedly enlist her into his crew. Luffy and the gang end up on a strange land populated with monstrous beasts as they desperately search for Shiki and Nami.",2009,PG,114,"['fantasy', 'action', 'animation']",['JP'],,tt1485763,7.5,5467.0,39.946,7.5,60139,Munehisa Sakai
tm160800,Chaos,MOVIE,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices.",2005,R,106,"['crime', 'drama', 'action', 'thriller', 'european']","['CA', 'GB', 'US']",,tt0402910,6.4,54900.0,17.029,6.3,29822,Tony Giglio
tm22342,Waist Deep,MOVIE,An ex-convict (Tyrese) gets tangled up with a gang after his car is hijacked with his son inside.,2006,R,97,"['thriller', 'action', 'drama', 'crime']",['US'],,tt0456020,5.8,9990.0,15.58,6.6,8281,Vondie Curtis-Hall
tm22636,Trailer Park Boys: The Movie,MOVIE,"The boys get arrested for robbing an ATM machine and spend 18 months in jail. When the get out, they decide to pull off ""The Big Dirty"" which is to steal a large amount of coins because they are untraceable and quit their life of crime forever",2006,R,95,"['comedy', 'crime']",['CA'],,tt0425601,7.1,12910.0,6.191,6.7,67640,Mike Clattenburg
tm103732,Udaan,MOVIE,"Upon returning to his industrial hometown, a young man must decide whether to follow his own dreams or acquiesce to his father's plans for his future.",2010,R,138,['drama'],['IN'],,tt1639426,8.1,44862.0,5.019,7.3,65822,Vikramaditya Motwane
tm73058,Om Shanti Om,MOVIE,"Reincarnated 30 years after being killed in a suspicious on-set fire, a small-time actor is determined to punish the person who ignited the blaze.",2007,PG,162,"['thriller', 'drama', 'action', 'comedy', 'fantasy', 'romance']",['IN'],,tt1423972,6.7,43052.0,11.847,7.021,63670,Farah Khan
tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,"Ricky, Julian and Bubbles are about to get out of jail, and this time, Julian vows to go straight, even open a legit business. Soon the Boys will all be rich. At least that's what they've told the parole board. But when they arrive back at the park, they find it's not the same old Sunnyvale - and it's not the same old Jim Lahey, Trailer Park Supervisor.",2009,R,102,"['comedy', 'crime']",['CA'],,tt1337032,7.3,7488.0,4.683,6.8,67640,Mike Clattenburg
tm36475,Kabhi Khushi Kabhie Gham,MOVIE,"Years after his father disowns his adopted brother for marrying a woman of lower social standing, a young man goes on a mission to reunite his family.",2001,G,210,"['drama', 'romance']",['IN'],,tt0248126,7.4,49273.0,13.699,7.9,45230,Karan Johar
tm144345,Kal Ho Naa Ho,MOVIE,"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her.",2003,PG,186,"['drama', 'romance', 'comedy']",['IN'],,tt0347304,7.9,68551.0,12.001,7.5,63375,Nikkhil Advani
tm76835,Jab We Met,MOVIE,A depressed wealthy businessman and a spunky and care-free young woman embark on an unexpected journey that changes their lives.,2007,PG,144,"['romance', 'comedy', 'drama']",['IN'],,tt1093370,7.9,52531.0,8.69,7.4,53156,Imtiaz Ali
tm38896,From Within,MOVIE,"When the citizens of a small evangelical town systematically begin committing suicide, a young girl struggling to reconcile her Christian upbringing with her desire to experience the outside world finds her faith put to the ultimate test.",2008,R,89,"['horror', 'thriller', 'documentation', 'war', 'european']",['US'],,tt1673402,5.6,7650.0,7.282,5.6,1134778,Phedon Papamichael
tm86051,Black Friday,MOVIE,"Bombs tear through Bombay, wreaking havoc and polarising the citizens. With perpetrators at large, the state launches a massive drive to unmask the truth behind these events.",2004,R,161,"['crime', 'history', 'action', 'drama']",['IN'],,tt0400234,8.4,20768.0,5.753,7.4,61026,Anurag Kashyap
tm29269,Jodhaa Akbar,MOVIE,"Jodhaa Akbar is a sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal Emperor, Akbar and a Rajput princess, Jodhaa.",2008,PG,214,"['romance', 'history', 'war', 'action', 'drama']",['IN'],,tt0449994,7.5,32440.0,11.959,7.4,68596,Ashutosh Gowariker
tm41508,First Sunday,MOVIE,"Durell and LeeJohn are best friends and bumbling petty criminals. When told they have one week to pay a $17,000 debt or Durell will lose his son, they come up with a desperate scheme to rob their neighborhood church. Instead, they end up spending the night in the presence of the Lord and are forced to deal with much more than they bargained for.",2008,PG,96,"['comedy', 'action', 'crime', 'drama']",['US'],,tt0486578,4.5,10927.0,8.809,5.6,34975,David E. Talbert
